Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
6437,27,7,25,6,62000,0,4,1,17.8,1497,117.3,5,650000
6438,77,18,89,5,41000,0,4,1,20.85,1197,83.14,5,665000
6439,61,17,85,11,102272,0,1,1,12.05,2179,120.0,8,520000
6440,77,18,89,13,84903,0,1,1,19.3,1248,73.9,5,340000
6441,113,29,60,11,200000,0,1,1,12.99,2494,100.6,7,650000
6443,65,18,7,5,62000,0,4,1,22.74,796,47.3,5,295000
6444,77,18,89,6,190000,1,1,1,26.59,1248,74.0,5,500000
6447,64,17,114,1,2200,1,1,1,15.1,2179,152.87,7,1475000
6448,34,8,54,1,14000,1,4,0,20.7,1197,81.86,5,690000
6449,38,8,97,9,60002,0,1,0,16.2,1493,110.0,5,550000
6450,73,18,42,2,30000,1,1,1,25.47,1248,88.5,7,1000000
6451,74,18,59,0,5000,1,4,1,20.89,1197,81.8,5,550000
6452,34,8,54,5,21986,0,4,1,18.9,1197,82.0,5,560000
6453,34,8,54,6,23787,0,4,1,18.9,1197,82.0,5,515000
6454,40,8,118,5,46000,1,4,1,18.6,1197,81.83,5,550000
6455,27,7,25,5,129000,0,4,1,17.8,1497,117.3,5,725000
6456,5,1,1,9,90000,0,1,0,16.73,2993,218.0,5,1650000
6457,27,7,25,5,28000,0,4,0,18.0,1497,117.3,5,850000
6458,77,18,89,9,100000,1,1,1,19.3,1248,73.9,5,371000
6459,115,30,73,5,69000,0,1,1,20.14,1498,88.7,5,695000
6460,39,8,117,10,40000,1,4,1,20.36,1197,78.9,5,350000
6461,21,6,41,3,65000,0,1,0,10.91,3198,197.0,7,3100000
6462,35,8,84,13,90000,1,4,1,17.92,1086,62.1,5,160000
6463,46,11,111,10,61000,0,1,0,14.74,2993,270.9,5,1690000
6464,76,18,88,14,106000,0,1,1,17.8,1248,75.0,5,299000
6465,38,8,97,7,45354,1,1,1,22.32,1582,126.32,5,600000
6466,62,17,90,4,20000,0,1,1,16.55,2498,105.0,6,870000
6467,27,7,25,6,78000,0,4,0,18.0,1497,117.3,5,895000
6468,76,18,88,13,92000,0,1,1,17.8,1248,75.0,5,290000
6470,97,25,64,3,30000,1,4,1,25.17,799,53.3,5,350000
6472,39,8,117,5,70038,0,4,1,19.81,1086,68.05,5,420000
6473,113,29,60,5,125000,0,1,1,13.68,2393,147.51,8,1625000
6474,40,8,118,4,57000,0,4,1,18.6,1197,81.86,5,690000
6475,113,29,60,6,200000,1,1,1,12.99,2494,100.6,8,850000
6476,116,30,95,6,49728,0,1,1,20.34,1498,103.2,5,625000
6477,65,18,7,3,30000,1,4,1,23.95,998,67.05,5,350000
6478,39,8,117,6,25000,1,4,1,19.81,1086,68.05,5,385000
6479,113,29,60,10,133000,0,1,1,12.99,2494,100.6,7,545000
6480,79,18,100,7,50000,1,3,1,14.6,998,61.6,5,350000
6481,22,6,44,5,35000,0,4,1,18.16,1196,86.8,5,595000
6483,29,7,61,3,32000,0,4,0,19.0,1199,88.7,5,750000
6484,27,7,25,6,75129,0,4,1,17.4,1497,117.3,5,640000
6485,27,7,25,5,66000,0,1,1,26.0,1498,98.6,5,785000
6486,40,8,118,5,27965,0,4,1,18.6,1197,81.83,5,625000
6487,76,18,88,7,70000,1,1,1,25.2,1248,74.0,5,350000
6488,22,6,44,4,53400,0,1,1,20.0,1399,68.0,5,550000
6489,77,18,89,6,49162,0,4,1,22.0,1197,81.8,5,495000
6491,77,18,89,8,200000,1,1,1,23.4,1248,74.0,5,370000
6492,74,18,59,2,8664,2,4,0,20.89,1197,81.8,5,630000
6493,14,3,49,3,30000,1,4,1,19.83,1198,67.0,7,410000
6494,76,18,88,5,110000,0,1,1,25.2,1248,74.0,5,650000
6497,115,30,73,5,43000,0,4,1,16.47,1198,73.9,5,550000
6498,66,18,13,2,5800,0,4,1,21.01,1197,81.8,5,685000
6499,40,8,118,6,90000,1,1,1,22.54,1396,88.73,5,625000
6500,96,25,32,6,145953,0,1,1,20.45,1461,83.8,5,650000
6501,97,25,64,1,1200,1,4,0,22.0,999,67.0,5,450000
6502,61,17,85,6,120000,1,1,1,15.4,1997,120.0,7,1020000
6503,24,7,10,4,97000,0,1,1,25.8,1498,98.6,5,460000
6505,76,18,88,9,100000,1,1,1,22.9,1248,74.0,5,425000
6506,64,17,114,6,79304,0,1,1,16.0,2179,140.0,7,985000
6507,77,18,89,6,53000,0,1,1,26.59,1248,74.0,5,645000
6508,64,17,114,4,62000,0,1,1,16.0,1997,140.0,7,1375000
6510,65,18,7,9,69254,0,4,1,20.92,998,67.1,5,230000
6511,87,21,47,8,120000,0,1,0,12.0,2987,224.0,7,3575000
6512,29,7,61,3,58001,0,4,1,16.0,1198,90.0,5,600000
6514,34,8,54,4,40000,1,4,1,17.0,1197,81.86,5,410000
6515,15,3,78,4,40000,1,4,1,22.5,999,67.0,5,260000
6517,116,30,95,10,105000,1,1,1,20.54,1598,103.6,5,395000
6518,30,7,99,3,22000,0,4,1,17.5,1199,88.7,5,750000
6520,76,18,88,8,70000,0,1,1,28.4,1248,74.0,5,490000
6521,116,30,95,9,120000,1,1,1,20.54,1598,103.6,5,300000
6523,113,29,60,8,42000,0,1,1,12.99,2494,100.6,8,850000
6525,108,28,91,2,23296,0,1,1,27.28,1047,69.0,5,575000
6526,38,8,97,4,10000,0,1,1,23.9,1582,126.32,5,1000000
6527,116,30,95,7,102000,0,1,1,20.34,1498,103.2,5,550000
6528,65,18,7,11,50000,1,4,1,19.7,796,46.3,5,250000
6529,4,1,0,8,15000,0,1,0,18.88,1995,184.0,5,1900000
6530,38,8,97,10,8000,0,4,1,17.01,1591,121.3,5,550000
6531,65,18,7,11,39290,0,4,1,23.95,998,67.05,5,240000
6532,65,18,7,8,71239,0,4,1,22.74,796,47.3,5,260000
6533,101,27,77,3,24000,0,1,1,21.13,1498,108.6,5,950000
6534,73,18,42,6,55000,0,1,1,20.77,1248,88.76,7,735000
6535,40,8,118,3,32000,1,4,1,18.6,1197,81.83,5,650000
6536,107,28,83,11,150000,1,1,1,13.93,2179,138.0,7,350000
6537,0,0,4,9,64705,0,1,0,16.55,1968,147.51,5,1350000
6538,101,27,77,5,51930,0,1,0,21.66,1498,103.52,5,795000
6539,39,8,117,12,42000,1,4,1,19.81,1086,68.05,5,180000
6540,39,8,117,5,16500,0,4,1,19.81,1086,68.05,5,465000
6541,65,18,7,1,5000,1,4,1,22.05,796,47.3,5,300000
6542,40,8,118,7,100000,1,1,1,22.54,1396,88.73,5,550000
6543,0,0,4,11,70000,0,4,0,10.8,1984,132.0,5,1200000
6544,67,18,23,3,40000,1,4,0,23.1,998,67.04,5,350000
6545,65,18,7,4,80000,1,4,1,23.95,998,67.05,5,300000
6546,5,1,1,4,5200,0,1,0,22.48,1995,187.74,5,5350000
6548,34,8,54,4,60000,1,1,1,24.0,1186,73.97,5,650000
6549,22,6,44,6,40000,1,1,1,20.0,1399,68.05,5,450000
6552,74,18,59,3,19000,0,4,0,20.89,1197,81.8,5,625000
6553,22,6,44,5,50000,1,1,1,25.83,1498,99.0,5,450000
6554,39,8,117,6,36977,0,4,1,20.36,1197,78.9,5,422000
6555,78,18,98,5,52000,1,1,1,24.3,1248,88.5,5,900000
6556,27,7,25,7,80000,1,1,1,26.0,1498,98.6,5,450000
6557,32,8,30,5,45000,0,1,0,17.01,1582,126.2,5,1170000
6558,115,30,73,7,111056,0,1,1,20.14,1498,88.8,5,430000
6559,39,8,117,11,54886,0,4,1,20.36,1197,78.9,5,250000
6560,30,7,99,3,17000,0,4,1,17.5,1199,88.7,5,900000
6561,34,8,54,4,49000,0,4,1,18.9,1197,82.0,5,510000
6562,66,18,13,5,59434,0,4,1,21.01,1197,81.8,5,599000
6563,76,18,88,4,56145,0,1,1,28.4,1248,74.0,5,659000
6564,40,8,118,9,76950,0,1,1,21.9,1396,90.0,5,450000
6565,76,18,88,9,110000,1,1,1,22.9,1248,74.0,5,320000
6566,79,18,100,10,35000,1,4,1,18.9,998,67.1,5,315000
6567,68,18,24,5,80000,0,1,1,28.09,1248,88.5,5,650000
6568,84,21,16,4,24500,0,1,0,14.84,2143,170.0,5,2950000
6569,38,8,97,8,79345,0,1,1,22.32,1582,126.32,5,550000
6570,77,18,89,6,77482,0,1,1,26.59,1248,74.0,5,552000
6571,65,18,7,16,50000,1,4,1,19.7,796,46.3,5,70000
6572,77,18,89,3,12400,0,4,1,21.21,1197,81.8,5,690000
6573,65,18,7,3,10000,1,4,0,23.95,998,67.1,5,420000
6575,115,30,73,2,18000,0,4,1,18.78,999,75.0,5,700000
6576,8,1,103,5,40000,1,1,0,20.68,1995,188.0,5,2900000
6577,39,8,117,9,65253,0,4,1,20.36,1197,78.9,5,380000
6578,68,18,24,5,85000,0,1,1,26.21,1248,88.5,5,650000
6579,27,7,25,7,65000,0,1,1,26.0,1498,98.6,5,550000
6580,115,30,73,7,65321,0,4,0,17.21,1197,103.6,5,575000
6581,73,18,42,7,127731,0,1,1,20.77,1248,88.8,7,665000
6583,32,8,30,3,58363,0,1,1,21.38,1396,88.7,5,1250000
6584,76,18,88,6,76400,0,1,1,25.2,1248,74.0,5,575000
6585,24,7,10,6,61000,0,1,1,25.8,1498,98.6,5,515000
6586,65,18,7,5,40000,1,4,1,22.74,796,47.3,5,280000
6587,24,7,10,6,70000,1,1,1,25.8,1498,98.6,5,480000
6588,76,18,88,12,105000,1,1,1,17.8,1248,75.0,5,240000
6590,78,18,98,4,26000,1,1,1,24.3,1248,88.5,5,850000
6591,77,18,89,5,80000,1,1,1,19.3,1248,73.9,5,600000
6593,64,17,114,5,59000,0,1,0,16.0,2179,140.0,7,1500000
6594,24,7,10,3,25000,1,4,1,17.8,1198,86.7,5,650000
6595,77,18,89,5,62454,0,4,1,19.0,1197,85.8,5,334000
6596,61,17,85,4,50000,1,1,1,15.4,1997,120.0,9,810000
6597,32,8,30,4,71000,0,4,1,15.29,1591,121.3,5,899000
6598,40,8,118,3,86516,0,4,1,18.6,1197,81.86,5,750000
6599,61,17,85,9,94181,0,1,1,12.05,2179,120.0,8,600000
6600,38,8,97,2,12000,1,4,1,17.0,1591,121.3,5,1150000
6601,74,18,59,4,59518,0,1,1,26.8,1248,74.0,5,530000
6602,77,18,89,13,100000,1,1,1,19.3,1248,73.9,5,225000
6603,38,8,97,10,74000,0,1,1,22.32,1582,126.3,5,445000
6604,77,18,89,9,80000,0,1,1,19.3,1248,73.9,5,384000
6605,34,8,54,3,38000,1,1,1,24.0,1186,73.97,5,475000
6606,61,17,85,4,55000,1,1,1,16.36,2179,140.0,7,1450000
6607,65,18,7,9,67000,0,4,1,18.9,796,47.0,5,245000
6608,101,27,77,6,67000,0,1,1,21.14,1498,103.52,5,675000
6609,113,29,60,10,200000,1,1,1,12.8,2494,102.0,7,450000
6610,57,17,14,5,150000,1,1,1,15.96,2523,63.0,9,500000
6611,79,18,100,12,69000,0,4,1,21.79,998,67.05,5,250000
6612,28,7,26,12,81000,0,4,0,12.9,1799,130.0,5,490000
6613,111,29,45,4,56700,0,1,0,12.9,2755,174.5,7,3100000
6614,76,18,88,9,76000,0,1,1,22.9,1248,74.0,5,440000
6615,65,18,7,14,83000,0,4,1,19.7,796,46.3,5,110000
6617,40,8,118,4,33200,0,4,1,18.6,1197,81.83,5,625000
6618,77,18,89,8,73000,0,1,1,23.4,1248,74.0,5,580000
6619,35,8,84,13,30000,1,4,1,17.92,1086,62.1,5,135000
6621,20,6,38,3,29100,0,1,1,21.7,1498,98.96,5,1100000
6623,57,17,14,12,120000,1,1,1,13.6,2523,63.0,7,300000
6625,32,8,30,5,27000,0,1,1,19.67,1582,126.2,5,1199000
6626,64,17,114,8,54278,0,1,1,15.1,2179,140.0,7,540000
6627,27,7,25,5,80000,1,4,1,17.8,1497,117.3,5,650000
6628,79,18,100,6,120000,1,0,1,26.6,998,58.16,5,333000
6629,68,18,24,6,60000,1,1,1,28.09,1248,88.5,5,650000
6630,86,21,36,8,65000,0,1,0,13.0,2143,201.1,5,2250000
6631,4,1,0,13,94603,0,4,0,10.9,2497,215.0,5,650000
6632,65,18,7,6,57000,0,4,1,22.74,796,47.3,5,285000
6633,40,8,118,6,72000,0,1,1,21.27,1396,88.76,5,580000
6634,79,18,100,8,40000,0,4,1,20.51,998,67.04,5,395000
6635,115,30,73,9,120000,1,1,1,22.07,1199,73.9,5,300000
6636,40,8,118,12,80000,1,4,0,15.0,1396,100.0,5,280000
6637,34,8,54,2,20000,1,4,0,18.9,1197,81.86,5,550000
6638,20,6,38,8,94000,0,1,1,22.7,1498,89.84,5,525000
6639,73,18,42,3,5000,1,1,1,25.47,1248,88.5,7,957000
6641,73,18,42,9,110000,1,1,1,20.77,1248,88.8,7,600000
6642,22,6,44,11,82000,0,1,1,20.0,1399,68.0,5,211000
6643,20,6,38,6,64000,0,4,1,15.8,1499,110.0,5,470000
6646,19,6,11,3,5000,1,4,1,18.16,1196,86.8,5,680000
6649,20,6,38,4,38966,0,4,1,17.0,1497,121.36,5,685000
6650,22,6,44,3,50000,1,1,1,25.83,1498,99.0,5,650000
6651,59,17,63,3,35000,1,1,1,25.32,1198,77.0,6,786000
6652,108,28,91,4,50000,1,1,1,27.28,1047,69.0,5,450000
6653,38,8,97,3,30000,1,4,1,17.0,1591,121.3,5,900000
6654,77,18,89,7,90000,1,1,1,23.4,1248,74.0,5,450000
6656,66,18,13,4,32000,0,1,1,27.39,1248,74.0,5,765000
6657,113,29,60,5,92571,0,1,1,13.68,2393,147.8,7,1675000
6658,113,29,60,5,122000,0,1,1,12.99,2494,100.6,7,1150000
6659,4,1,0,4,36000,0,1,0,21.76,1995,188.0,5,3100000
6660,27,7,25,12,100000,1,4,1,17.0,1497,118.0,5,300000
6662,34,8,54,2,14500,1,4,1,18.9,1197,81.86,5,565000
6664,108,28,91,3,41000,0,4,1,23.84,1199,84.0,5,520000
6668,65,18,7,12,63000,1,4,1,19.7,796,46.3,5,110000
6669,34,8,54,5,63821,0,1,1,24.0,1186,73.97,5,445000
6670,57,17,14,14,90000,1,1,1,13.6,2523,63.0,7,230000
6671,62,17,90,3,25000,1,1,1,16.55,2498,105.0,6,850000
6672,115,30,73,5,76574,0,1,1,22.07,1199,73.9,5,650000
6673,38,8,97,3,5557,2,4,1,17.0,1591,121.3,5,1045000
6674,19,6,11,5,100000,1,1,1,25.83,1498,99.0,5,350000
6683,24,7,10,5,50000,0,4,1,18.0,1198,86.7,5,500000
6684,67,18,23,3,40000,1,4,0,21.63,998,67.0,5,450000
6685,22,6,44,4,19300,0,4,1,18.16,1196,86.8,5,567000
6687,4,1,0,8,105000,0,1,0,18.88,1995,184.0,5,1465000
6688,39,8,117,8,150000,1,4,1,20.36,1197,78.9,5,350000
6689,97,25,64,6,74675,0,4,1,25.17,799,53.3,5,284000
6690,78,18,98,5,20000,1,1,1,24.3,1248,88.5,5,1000000
6691,115,30,73,7,72103,0,1,1,20.14,1498,88.8,5,535000
6693,39,8,117,12,61171,0,4,1,20.36,1197,78.9,5,290000
6694,32,8,30,5,36503,1,4,1,13.0,1591,121.3,5,1050000
6695,72,18,39,6,58500,0,4,1,15.37,1196,73.0,7,349000
6696,40,8,118,4,38120,0,4,1,18.6,1197,81.83,5,690000
6697,86,21,36,8,25000,1,1,0,10.0,2148,170.0,5,2100000
6698,66,18,13,3,11410,0,4,1,21.4,1197,83.1,5,725000
6699,87,21,47,5,30000,0,4,0,11.5,1991,245.0,5,3800000
6700,76,18,88,8,45000,0,1,1,22.9,1248,74.0,5,500000
6702,67,18,23,3,48000,0,4,0,23.1,998,67.04,5,451000
6703,32,8,30,5,98921,0,1,1,21.38,1396,88.7,5,850000
6704,101,27,77,8,40000,1,1,1,20.5,1598,103.5,5,510000
6705,64,17,114,6,65000,0,1,1,15.1,2179,140.0,7,1050000
6707,79,18,100,8,61000,0,4,1,18.9,998,67.1,5,375000
6708,67,18,23,5,61173,0,1,1,27.62,793,47.0,5,375000
6710,77,18,89,3,70000,1,1,1,28.4,1248,74.02,5,600000
6711,78,18,98,2,6000,0,1,1,24.3,1248,88.5,5,900000
6712,39,8,117,9,90000,1,4,1,19.81,1086,68.05,5,250000
6714,27,7,25,10,73000,1,4,1,17.0,1497,118.0,5,450000
6715,115,30,73,7,53000,0,1,1,20.14,1498,88.8,5,560000
6716,76,18,88,7,35465,0,1,1,25.2,1248,74.0,5,435000
6717,68,18,24,6,120000,1,1,1,26.21,1248,88.5,5,530000
6718,39,8,117,9,61685,0,4,1,19.81,1086,68.05,5,300000
6719,78,18,98,4,80321,0,1,1,24.3,1248,88.5,5,960000
6720,40,8,118,4,12290,0,4,1,18.6,1197,81.83,5,735000
6721,61,17,85,2,70000,1,1,1,9.0,2179,120.0,5,950000
6722,4,1,0,3,44000,0,1,0,22.69,1995,190.0,5,3400000
6724,79,18,100,5,33949,0,4,1,18.9,998,67.1,5,385000
6725,34,8,54,6,40000,1,4,1,18.9,1197,82.0,5,375000
6726,78,18,98,2,120000,1,1,1,24.3,1248,88.5,5,950000
6727,77,18,89,4,48518,0,1,1,19.3,1248,73.9,5,725000
6729,40,8,118,7,49860,0,4,1,18.6,1197,81.83,5,400000
6730,76,18,88,6,106452,0,1,1,22.9,1248,74.0,5,525000
6731,20,6,38,3,74000,0,1,1,23.0,1498,98.96,5,795000
6732,51,14,79,5,64000,0,1,0,12.63,2179,147.5,5,3290000
6733,40,8,118,3,32000,0,1,1,21.19,1396,88.76,5,860000
6734,115,30,73,7,59400,0,1,1,20.14,1498,88.8,5,495000
6737,77,18,89,13,95000,0,1,1,19.3,1248,73.9,5,310000
6738,67,18,23,5,50000,1,4,1,23.1,998,67.04,5,450000
6739,40,8,118,3,68729,0,4,1,18.6,1197,81.83,5,650000
6742,113,29,60,10,100000,1,0,1,12.4,1998,132.0,8,380000
6743,34,8,54,6,51597,0,1,1,24.0,1120,70.0,5,375000
6745,20,6,38,6,110000,1,1,1,22.77,1498,98.59,5,600000
6746,78,18,98,5,60000,1,1,1,24.3,1248,88.5,5,925000
6747,76,18,88,3,25000,0,1,1,28.4,1248,74.0,5,790000
6748,4,1,0,6,55000,0,1,0,19.59,1995,187.74,5,2550000
6749,65,18,7,4,60000,1,4,1,24.7,796,47.3,5,250000
6750,29,7,61,4,8048,0,4,1,18.7,1199,88.7,5,600000
6752,79,18,100,9,61000,0,4,1,18.9,998,67.1,5,275000
6753,24,7,10,4,55000,1,1,1,25.8,1498,98.6,5,700000
6754,58,17,62,5,25000,1,4,1,18.15,1198,82.0,5,400000
6756,24,7,10,2,28366,0,4,1,19.5,1199,88.76,5,770000
6757,57,17,14,4,84667,1,1,1,16.5,1493,70.0,7,650000
6758,34,8,54,5,27735,0,4,1,18.9,1197,81.86,5,500000
6760,113,29,60,12,85500,0,1,1,12.8,2494,102.0,8,725000
6762,34,8,54,6,37000,1,4,1,18.9,1197,82.0,5,425000
6765,97,25,64,4,9000,1,4,1,25.17,799,53.3,5,410000
6766,65,18,7,15,110000,1,4,1,19.7,796,46.3,5,148000
6768,77,18,89,2,15000,1,1,0,28.4,1248,74.02,5,800000
6769,38,8,97,12,110000,1,4,1,13.9,1599,103.2,5,250000
6773,73,18,42,5,33213,0,1,1,24.52,1248,88.5,7,875000
6774,97,25,64,2,10000,1,4,1,25.17,799,53.3,5,375000
6775,79,18,100,15,65000,0,4,1,18.9,998,67.1,5,175000
6776,39,8,117,9,9800,1,4,1,20.36,1197,78.9,5,275000
6777,115,30,73,4,120000,1,1,1,20.14,1498,88.0,5,600000
6778,65,18,7,7,60000,1,4,1,23.95,998,67.05,5,230000
6779,76,18,88,7,6500,1,1,1,22.9,1248,74.0,5,600000
6781,76,18,88,6,66000,1,1,1,25.2,1248,74.0,5,520000
6782,79,18,100,11,40000,1,4,1,18.9,998,67.1,5,214000
6783,34,8,54,5,33000,1,4,1,18.9,1197,82.0,5,450000
6784,115,30,73,3,14510,0,4,1,18.78,999,75.0,5,560000
6785,38,8,97,7,50000,0,1,1,22.32,1582,126.3,5,600000
6786,73,18,42,5,10000,1,4,1,17.5,1373,91.1,7,630000
6787,67,18,23,2,15000,1,4,1,23.1,998,67.04,5,460000
6789,77,18,89,2,15000,1,4,0,21.21,1197,81.8,5,690000
6791,96,25,32,7,53190,0,1,1,19.01,1461,108.45,5,560000
6792,111,29,45,9,133342,0,1,0,11.5,2982,169.0,7,1450000
6793,79,18,100,4,15000,1,4,0,20.51,998,67.0,5,425000
6794,34,8,54,7,45135,0,1,1,24.0,1120,70.0,5,360000
6795,77,18,89,3,30000,1,1,1,28.4,1248,74.02,5,750000
6797,38,8,97,7,72000,0,1,0,19.08,1582,126.32,5,725000
6799,64,17,114,4,58500,0,1,1,16.0,2179,140.0,7,1090000
6801,24,7,10,4,60000,0,1,1,25.8,1498,98.6,5,600000
6802,27,7,25,4,25000,1,1,1,26.0,1498,98.6,5,900000
6804,102,27,87,5,50000,1,1,0,18.19,1968,174.5,5,2100000
6805,29,7,61,5,9999,1,1,1,27.3,1498,98.6,5,800000
6806,101,27,77,4,130200,1,1,0,21.72,1498,108.6,5,650000
6807,29,7,61,5,18000,1,4,1,18.7,1199,88.7,5,540000
6808,77,18,89,7,32115,0,1,1,23.4,1248,74.0,5,582000
6809,66,18,13,5,28582,0,4,1,21.4,1197,83.1,5,550000
6810,22,6,44,8,65000,0,1,1,20.0,1399,68.05,5,325000
6811,34,8,54,7,56000,0,4,1,18.9,1197,82.0,5,495000
6812,68,18,24,5,50000,0,1,1,28.09,1248,88.5,5,745000
6813,116,30,95,9,120000,1,1,1,20.54,1598,103.6,5,350000
6814,39,8,117,7,89800,0,4,1,20.36,1197,78.9,5,275000
6815,40,8,118,6,70000,1,1,1,22.54,1396,88.73,5,545000
6816,68,18,24,3,24300,1,1,1,28.09,1248,88.5,5,800000
6817,32,8,30,3,40000,1,1,1,20.5,1582,126.2,5,1500000
6818,77,18,89,6,88000,0,1,1,28.4,1248,74.02,5,665000
6820,79,18,100,12,82149,0,4,1,21.79,998,67.05,5,220000
6821,32,8,30,3,5000,1,1,1,21.38,1396,88.7,5,990000
6822,77,18,89,13,86379,0,1,1,19.3,1248,73.9,5,290000
6823,113,29,60,4,80000,1,1,1,13.68,2393,147.8,8,1780000
6824,78,18,98,3,25000,0,1,1,24.3,1248,88.5,5,885000
6825,79,18,100,11,45000,0,4,1,18.9,998,67.1,5,290000
6826,24,7,10,7,78000,0,4,1,18.0,1198,86.7,5,420000
6827,14,3,49,5,52000,1,4,1,19.44,1198,67.0,7,320000
6828,27,7,25,5,30000,1,4,1,17.8,1497,117.3,5,950000
6829,77,18,89,7,75000,0,1,1,19.3,1248,73.9,5,595000
6830,65,18,7,9,66000,0,4,1,22.74,796,47.3,5,220000
6831,115,30,73,6,68314,0,1,1,20.14,1498,88.8,5,531000
6833,77,18,89,4,40000,1,4,0,22.0,1197,81.8,5,623000
6834,16,3,119,3,6000,0,4,0,22.0,999,67.05,5,435000
6835,70,18,34,7,40000,0,4,1,23.26,1197,88.5,5,525000
6836,61,17,85,13,154000,1,1,1,10.5,2609,120.0,7,350000
6837,79,18,100,4,39612,0,4,0,21.79,998,67.05,5,465000
6839,79,18,100,7,20000,1,4,1,20.51,998,67.04,5,250000
6841,24,7,10,7,110000,1,1,1,25.8,1498,98.6,5,370000
6842,39,8,117,11,90000,0,4,1,20.36,1197,78.9,5,275000
6843,79,18,100,6,41586,0,4,1,21.79,998,67.05,5,360000
6844,66,18,13,5,70000,1,4,1,21.4,1197,83.1,5,450000
6845,73,18,42,9,120000,1,1,1,20.77,1248,88.76,7,550000
6846,22,6,44,9,190000,1,1,1,20.0,1399,68.0,5,200000
6847,97,25,64,5,25000,0,4,1,25.17,799,53.3,5,275000
6848,65,18,7,9,75000,0,4,1,19.7,796,46.3,5,245000
6849,24,7,10,8,100000,1,1,1,25.8,1498,98.6,5,400000
6851,77,18,89,3,15000,1,4,1,21.21,1197,81.8,5,650000
6852,113,29,60,10,94000,1,1,1,12.8,2494,102.0,8,700000
6853,40,8,118,6,65000,0,4,1,18.6,1197,81.83,5,530000
6854,22,6,44,11,170000,1,1,1,20.0,1399,68.0,5,235000
6855,40,8,118,5,23500,0,4,1,18.6,1197,81.83,5,590000
6856,39,8,117,13,73181,0,4,1,19.81,1086,68.05,5,260000
6857,79,18,100,5,29000,0,4,0,20.51,998,67.0,5,450000
6858,57,17,14,6,58480,1,1,1,15.96,2523,62.1,7,551000
6859,108,28,91,4,30000,1,4,1,23.84,1199,84.0,5,350000
6860,34,8,54,6,70000,1,4,1,18.9,1197,82.0,5,400000
6861,39,8,117,11,70000,0,4,1,20.36,1197,78.9,5,290000
6862,40,8,118,11,60000,1,4,1,17.0,1197,80.0,5,345000
6863,1,0,5,5,54945,0,1,0,17.68,1968,174.33,5,3200000
6864,35,8,84,11,35000,0,0,1,11.88,1086,62.1,5,265000
6865,78,18,98,4,160000,1,1,1,24.3,1248,88.5,5,795000
6867,113,29,60,5,86000,0,1,1,13.68,2393,147.8,8,1695000
6868,78,18,98,5,27200,0,1,1,24.3,1248,88.5,5,809000
6869,106,28,70,2,24000,1,1,1,21.5,1497,108.5,5,800000
6871,0,0,4,4,53700,1,1,0,18.25,1968,187.74,5,1760000
6874,66,18,13,4,55087,0,4,1,21.01,1197,81.8,5,605000
6876,113,29,60,9,160000,1,1,1,12.8,2494,102.0,8,700000
6877,38,8,97,12,121725,0,1,1,16.8,1493,110.0,5,330000
6878,27,7,25,4,47000,1,1,1,25.6,1498,97.9,5,1000000
6879,57,17,14,10,70000,1,1,1,13.6,2523,63.0,7,365000
6880,32,8,30,6,90000,0,1,1,19.67,1582,126.2,5,850000
6881,73,18,42,8,120000,1,1,1,20.77,1248,88.8,7,460000
6882,76,18,88,6,90000,1,1,1,25.2,1248,74.0,5,460000
6883,65,18,7,9,81622,0,4,1,23.95,998,67.05,5,240000
6885,79,18,100,13,173000,1,4,1,18.9,1061,67.0,5,115000
6886,109,28,92,3,15000,1,4,1,20.3,1199,84.0,5,600000
6887,28,7,26,9,70000,1,4,1,14.8,1799,130.2,5,500000
6888,20,6,38,3,40000,1,1,1,23.0,1498,98.96,5,950000
6889,27,7,25,5,81000,0,4,1,17.4,1497,117.3,5,730000
6890,76,18,88,13,120000,1,1,1,17.8,1248,75.0,5,300000
6891,77,18,89,5,50000,1,1,1,26.59,1248,74.0,5,600000
6892,118,31,107,5,90300,0,1,1,11.1,2400,200.0,7,4050000
6895,32,8,30,3,35000,1,1,1,22.1,1396,88.7,5,996000
6897,64,17,114,7,80594,0,1,1,15.1,2179,140.0,7,725000
6899,79,18,100,17,50000,1,4,1,18.9,998,67.1,5,80000
6900,66,18,13,2,14000,0,4,0,19.56,1197,81.8,5,910000
6901,77,18,89,2,22000,0,4,1,21.21,1197,81.8,5,775000
6902,38,8,97,5,53400,0,4,1,17.01,1591,121.3,5,675000
6904,67,18,23,5,53000,0,4,0,23.1,998,67.04,5,455000
6905,115,30,73,2,30126,0,1,1,20.14,1498,88.8,5,721000
6907,32,8,30,6,120000,1,1,0,17.01,1582,126.2,5,850000
6908,76,18,88,6,120000,1,4,1,20.4,1197,81.8,5,555000
6910,27,7,25,4,35000,1,1,1,26.0,1498,98.6,5,900000
6912,107,28,83,11,110000,1,1,1,13.93,2179,138.0,7,350000
6913,79,18,100,7,80000,1,4,1,20.51,998,67.04,5,300000
6914,40,8,118,6,120000,1,1,1,22.54,1396,88.73,5,600000
6915,24,7,10,2,5000,1,4,1,19.5,1199,88.76,5,750000
6916,97,25,64,3,1973,0,4,0,24.04,999,67.0,5,485000
6919,64,17,114,9,80000,1,1,1,15.1,2179,140.0,7,650000
6920,22,6,44,8,70000,1,1,1,20.0,1399,68.1,5,320000
